"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"2225064","*****","0500000US53033","King County, Washington"
"268945","*****","0500000US53035","Kitsap County, Washington"
"47097","*****","0500000US53037","Kittitas County, Washington"
"22055","*****","0500000US53039","Klickitat County, Washington"
"79430","*****","0500000US53041","Lewis County, Washington"
"10732","*****","0500000US53043","Lincoln County, Washington"
"65326","*****","0500000US53045","Mason County, Washington"
"42080","*****","0500000US53047","Okanogan County, Washington"
"22121","*****","0500000US53049","Pacific County, Washington"
"13588","*****","0500000US53051","Pend Oreille County, Washington"
"891862","*****","0500000US53053","Pierce County, Washington"
"16953","*****","0500000US53055","San Juan County, Washington"
"127442","*****","0500000US53057","Skagit County, Washington"
"11906","*****","0500000US53059","Skamania County, Washington"
"811572","*****","0500000US53061","Snohomish County, Washington"
"513402","53","0500000US53063","Spokane County, Washington"
"45233","53","0500000US53065","Stevens County, Washington"
"284698","*****","0500000US53067","Thurston County, Washington"
"4318","*****","0500000US53069","Wahkiakum County, Washington"
"60785","*****","0500000US53071","Walla Walla County, Washington"
"224538","*****","0500000US53073","Whatcom County, Washington"
"49577","*****","0500000US53075","Whitman County, Washington"
"250649","*****","0500000US53077","Yakima County, Washington"
"16543","*****","0500000US54001","Barbour County, West Virginia"
"117615","*****","0500000US54003","Berkeley County, West Virginia"
"21897","*****","0500000US54005","Boone County, West Virginia"
"14032","*****","0500000US54007","Braxton County, West Virginia"
"22162","*****","0500000US54009","Brooke County, West Virginia"
"93328","*****","0500000US54011","Cabell County, West Virginia"
"7185","*****","0500000US54013","Calhoun County, West Virginia"
"8599","*****","0500000US54015","Clay County, West Virginia"
"8499","*****","0500000US54017","Doddridge County, West Virginia"
"43087","*****","0500000US54019","Fayette County, West Virginia"
"7970","*****","0500000US54021","Gilmer County, West Virginia"
"11565","*****","0500000US54023","Grant County, West Virginia"
"34893","*****","0500000US54025","Greenbrier County, West Virginia"
"23304","*****","0500000US54027","Hampshire County, West Virginia"
"29118","*****","0500000US54029","Hancock County, West Virginia"
"13789","*****","0500000US54031","Hardy County, West Virginia"
"67620","*****","0500000US54033","Harrison County, West Virginia"
"28793","*****","0500000US54035","Jackson County, West Virginia"
"56922","*****","0500000US54037","Jefferson County, West Virginia"
"181014","*****","0500000US54039","Kanawha County, West Virginia"
"16024","*****","0500000US54041","Lewis County, West Virginia"
"20617","*****","0500000US54043","Lincoln County, West Virginia"
"32593","*****","0500000US54045","Logan County, West Virginia"
"18083","*****","0500000US54047","McDowell County, West Virginia"
"56233","*****","0500000US54049","Marion County, West Virginia"
"30900","*****","0500000US54051","Marshall County, West Virginia"
"26700","*****","0500000US54053","Mason County, West Virginia"
"59370","*****","0500000US54055","Mercer County, West Virginia"
"27047","*****","0500000US54057","Mineral County, West Virginia"
"23808","*****","0500000US54059","Mingo County, West Virginia"
"106196","*****","0500000US54061","Monongalia County, West Virginia"
"13344","*****","0500000US54063","Monroe County, West Virginia"
"17800","*****","0500000US54065","Morgan County, West Virginia"
"24857","*****","0500000US54067","Nicholas County, West Virginia"
"41875","*****","0500000US54069","Ohio County, West Virginia"
"6968","*****","0500000US54071","Pendleton County, West Virginia"
"7457","*****","0500000US54073","Pleasants County, West Virginia"
"8382","*****","0500000US54075","Pocahontas County, West Virginia"
"33610","*****","0500000US54077","Preston County, West Virginia"
"56604","*****","0500000US54079","Putnam County, West Virginia"
"74452","*****","0500000US54081","Raleigh County, West Virginia"
"28763","*****","0500000US54083","Randolph County, West Virginia"
"9747","*****","0500000US54085","Ritchie County, West Virginia"
"13831","*****","0500000US54087","Roane County, West Virginia"
"12710","*****","0500000US54089","Summers County, West Virginia"
"16817","*****","0500000US54091","Taylor County, West Virginia"
"6943","*****","0500000US54093","Tucker County, West Virginia"
"8736","*****","0500000US54095","Tyler County, West Virginia"
"24451","*****","0500000US54097","Upshur County, West Virginia"
"39952","*****","0500000US54099","Wayne County, West Virginia"
"8289","*****","0500000US54101","Webster County, West Virginia"
"15291","*****","0500000US54103","Wetzel County, West Virginia"
"5764","*****","0500000US54105","Wirt County, West Virginia"
"84387","*****","0500000US54107","Wood County, West Virginia"
"20890","*****","0500000US54109","Wyoming County, West Virginia"
"20208","*****","0500000US55001","Adams County, Wisconsin"
"15524","*****","0500000US55003","Ashland County, Wisconsin"
"45182","*****","0500000US55005","Barron County, Wisconsin"
"15088","*****","0500000US55007","Bayfield County, Wisconsin"
"262559","*****","0500000US55009","Brown County, Wisconsin"
"13087","*****","0500000US55011","Buffalo County, Wisconsin"
"15363","*****","0500000US55013","Burnett County, Wisconsin"
"50005","*****","0500000US55015","Calumet County, Wisconsin"
"64175","*****","0500000US55017","Chippewa County, Wisconsin"
"34668","*****","0500000US55019","Clark County, Wisconsin"
"57331","*****","0500000US55021","Columbia County, Wisconsin"
"16155","*****","0500000US55023","Crawford County, Wisconsin"
"542459","*****","0500000US55025","Dane County, Wisconsin"
"87569","*****","0500000US55027","Dodge County, Wisconsin"
"27621","*****","0500000US55029","Door County, Wisconsin"
"43497","*****","0500000US55031","Douglas County, Wisconsin"
"45029","*****","0500000US55033","Dunn County, Wisconsin"
"104132","*****","0500000US55035","Eau Claire County, Wisconsin"
"4312","*****","0500000US55037","Florence County, Wisconsin"
"102654","*****","0500000US55039","Fond du Lac County, Wisconsin"
"9003","*****","0500000US55041","Forest County, Wisconsin"
"51570","*****","0500000US55043","Grant County, Wisconsin"
"36790","*****","0500000US55045","Green County, Wisconsin"
"18807","*****","0500000US55047","Green Lake County, Wisconsin"
"23632","*****","0500000US55049","Iowa County, Wisconsin"
"5679","*****","0500000US55051","Iron County, Wisconsin"
"20556","*****","0500000US55053","Jackson County, Wisconsin"
"84837","*****","0500000US55055","Jefferson County, Wisconsin"
"26603","*****","0500000US55057","Juneau County, Wisconsin"
"168998","*****","0500000US55059","Kenosha County, Wisconsin"
"20398","*****","0500000US55061","Kewaunee County, Wisconsin"
"118168","*****","0500000US55063","La Crosse County, Wisconsin"
"16682","*****","0500000US55065","Lafayette County, Wisconsin"
"19167","*****","0500000US55067","Langlade County, Wisconsin"
"27687","*****","0500000US55069","Lincoln County, Wisconsin"
"78977","*****","0500000US55071","Manitowoc County, Wisconsin"
"135485","*****","0500000US55073","Marathon County, Wisconsin"
"40312","*****","0500000US55075","Marinette County, Wisconsin"
"15380","*****","0500000US55077","Marquette County, Wisconsin"
"4566","*****","0500000US55078","Menominee County, Wisconsin"
"949180","*****","0500000US55079","Milwaukee County, Wisconsin"
"46155","*****","0500000US55081","Monroe County, Wisconsin"
"37870","*****","0500000US55083","Oconto County, Wisconsin"
"35480","*****","0500000US55085","Oneida County, Wisconsin"
"186829","*****","0500000US55087","Outagamie County, Wisconsin"
"89179","*****","0500000US55089","Ozaukee County, Wisconsin"
"7261","*****","0500000US55091","Pepin County, Wisconsin"
"42336","*****","0500000US55093","Pierce County, Wisconsin"
"43549","*****","0500000US55095","Polk County, Wisconsin"
"70822","*****","0500000US55097","Portage County, Wisconsin"
"13351","*****","0500000US55099","Price County, Wisconsin"
"195859","*****","0500000US55101","Racine County, Wisconsin"
"17408","*****","0500000US55103","Richland County, Wisconsin"
"162532","*****","0500000US55105","Rock County, Wisconsin"
"14074","*****","0500000US55107","Rusk County, Wisconsin"
"89702","*****","0500000US55109","St. Croix County, Wisconsin"
"64152","*****","0500000US55111","Sauk County, Wisconsin"
"16477","*****","0500000US55113","Sawyer County, Wisconsin"
"40813","*****","0500000US55115","Shawano County, Wisconsin"
"115152","*****","0500000US55117","Sheboygan County, Wisconsin"
"20320","*****","0500000US55119","Taylor County, Wisconsin"
"29525","*****","0500000US55121","Trempealeau County, Wisconsin"
"30759","*****","0500000US55123","Vernon County, Wisconsin"
"21923","*****","0500000US55125","Vilas County, Wisconsin"
"103391","*****","0500000US55127","Walworth County, Wisconsin"
"15726","*****","0500000US55129","Washburn County, Wisconsin"
"135529","*****","0500000US55131","Washington County, Wisconsin"
"402637","*****","0500000US55133","Waukesha County, Wisconsin"
"50997","*****","0500000US55135","Waupaca County, Wisconsin"
"24256","*****","0500000US55137","Waushara County, Wisconsin"
"170924","*****","0500000US55139","Winnebago County, Wisconsin"
"72892","*****","0500000US55141","Wood County, Wisconsin"
"38664","*****","0500000US56001","Albany County, Wyoming"
"11809","*****","0500000US56003","Big Horn County, Wyoming"
"46958","*****","0500000US56005","Campbell County, Wyoming"
"15073","*****","0500000US56007","Carbon County, Wyoming"
"13842","*****","0500000US56009","Converse County, Wyoming"
"7502","*****","0500000US56011","Crook County, Wyoming"
"39711","*****","0500000US56013","Fremont County, Wyoming"
"13301","*****","0500000US56015","Goshen County, Wyoming"
"4550","*****","0500000US56017","Hot Springs County, Wyoming"
"8518","*****","0500000US56019","Johnson County, Wyoming"
"99272","*****","0500000US56021","Laramie County, Wyoming"
"19640","*****","0500000US56023","Lincoln County, Wyoming"
"80067","*****","0500000US56025","Natrona County, Wyoming"
"2377","*****","0500000US56027","Niobrara County, Wyoming"
"29273","*****","0500000US56029","Park County, Wyoming"
"8572","*****","0500000US56031","Platte County, Wyoming"
"30397","*****","0500000US56033","Sheridan County, Wyoming"
"9865","*****","0500000US56035","Sublette County, Wyoming"
"43352","*****","0500000US56037","Sweetwater County, Wyoming"
"23356","*****","0500000US56039","Teton County, Wyoming"
"20374","*****","0500000US56041","Uinta County, Wyoming"
"7933","*****","0500000US56043","Washakie County, Wyoming"
"6942","*****","0500000US56045","Weston County, Wyoming"
"17614","*****","0500000US72001","Adjuntas Municipio, Puerto Rico"
"37307","*****","0500000US72003","Aguada Municipio, Puerto Rico"
"51552","*****","0500000US72005","Aguadilla Municipio, Puerto Rico"
"25298","*****","0500000US72007","Aguas Buenas Municipio, Puerto Rico"
"22545","*****","0500000US72009","Aibonito Municipio, Puerto Rico"
"26555","*****","0500000US72011","Añasco Municipio, Puerto Rico"
"83682","*****","0500000US72013","Arecibo Municipio, Puerto Rico"
"17502","*****","0500000US72015","Arroyo Municipio, Puerto Rico"
"23913","*****","0500000US72017","Barceloneta Municipio, Puerto Rico"
"28026","*****","0500000US72019","Barranquitas Municipio, Puerto Rico"
"173695","*****","0500000US72021","Bayamón Municipio, Puerto Rico"
"47977","*****","0500000US72023","Cabo Rojo Municipio, Puerto Rico"
"126734","*****","0500000US72025","Caguas Municipio, Puerto Rico"
"31066","*****","0500000US72027","Camuy Municipio, Puerto Rico"
"45120","*****","0500000US72029","Canóvanas Municipio, Puerto Rico"
"150378","*****","0500000US72031","Carolina Municipio, Puerto Rico"
"23698","*****","0500000US72033","Cataño Municipio, Puerto Rico"
"43126","*****","0500000US72035","Cayey Municipio, Puerto Rico"
"11207","*****","0500000US72037","Ceiba Municipio, Puerto Rico"
"16188","*****","0500000US72039","Ciales Municipio, Puerto Rico"
"38977","*****","0500000US72041","Cidra Municipio, Puerto Rico"
"38603","*****","0500000US72043","Coamo Municipio, Puerto Rico"
"18942","*****","0500000US72045","Comerío Municipio, Puerto Rico"
"32928","*****","0500000US72047","Corozal Municipio, Puerto Rico"
"1371","282","0500000US72049","Culebra Municipio, Puerto Rico"
"36475","*****","0500000US72051","Dorado Municipio, Puerto Rico"
"30263","*****","0500000US72053","Fajardo Municipio, Puerto Rico"
"11513","*****","0500000US72054","Florida Municipio, Puerto Rico"
"15825","*****","0500000US72055","Guánica Municipio, Puerto Rico"
"40198","*****","0500000US72057","Guayama Municipio, Puerto Rico"
"18080","*****","0500000US72059","Guayanilla Municipio, Puerto Rico"
"85312","*****","0500000US72061","Guaynabo Municipio, Puerto Rico"
"46948","*****","0500000US72063","Gurabo Municipio, Puerto Rico"
"39561","*****","0500000US72065","Hatillo Municipio, Puerto Rico"
"15731","*****","0500000US72067","Hormigueros Municipio, Puerto Rico"
"51586","*****","0500000US72069","Humacao Municipio, Puerto Rico"
"41084","*****","0500000US72071","Isabela Municipio, Puerto Rico"
"14239","*****","0500000US72073","Jayuya Municipio, Puerto Rico"
"45414","*****","0500000US72075","Juana Díaz Municipio, Puerto Rico"
